n,max,empty
9200,7,3378
9200,8,3404
9200,7,3436
9200,7,3422
9200,7,3398
9200,6,3360
9200,8,3377
9200,6,3394
9200,6,3390
9200,7,3369
9200,7,3437
9200,6,3402
9200,7,3441
9200,6,3325
9200,7,3395
9200,7,3372
9200,8,3344
9200,7,3402
9200,7,3394
9200,8,3348
9200,6,3335
9200,7,3371
9200,7,3346
9200,6,3416
9200,7,3362
9200,6,3386
9200,6,3329
9200,7,3395
9200,6,3365
9200,8,3390
9200,6,3369
9200,6,3421
9200,8,3424
9200,8,3362
9200,6,3406
9200,7,3377
9200,7,3352
9200,9,3398
9200,7,3369
9200,6,3383
9200,8,3369
9200,6,3420
9200,6,3373
9200,6,3338
9200,6,3390
9200,7,3409
9200,8,3364
9300,7,3424
9300,6,3438
9300,6,3466
9300,7,3386
9300,7,3439
9300,6,3429
9300,6,3406
9300,6,3434
9300,6,3440
9300,6,3431
9300,6,3458
9300,6,3367
9300,7,3416
9300,7,3426
9300,7,3370
9300,6,3407
9300,6,3406
9300,7,3389
9300,6,3380
9300,6,3473
9300,6,3448
9300,7,3402
9300,6,3405
9300,6,3389
9300,7,3439
9300,7,3393
9300,7,3455
9300,7,3412
9300,8,3442
9300,7,3448
9300,6,3462
9300,6,3368
9300,6,3377
9300,7,3401
9300,6,3429
9300,6,3398
9300,7,3371
9300,7,3401
9300,7,3384
9300,6,3408
9300,8,3447
9300,7,3440
9300,7,3440
9300,6,3449
9300,6,3376
9300,8,3423
9300,6,3349
9300,6,3434
9300,6,3456
9300,7,3445
9300,6,3453
9300,7,3428
9300,6,3381
9300,6,3419
9300,6,3395
9300,7,3357
9300,7,3455
9300,6,3401
9300,6,3386
9300,8,3406
9300,6,3405
9300,7,3406
9300,6,3388
9300,6,3384
9300,8,3393
9300,7,3403
9300,6,3377
9300,6,3472
9300,7,3381
9300,7,3454
9300,6,3440
9300,7,3454
9300,7,3421
9300,6,3384
9300,7,3429
9300,8,3422
9300,7,3445
9300,6,3429
9300,6,3400
9300,8,3406
9300,7,3402
9300,6,3429
9300,6,3428
9300,6,3466
9300,6,3459
9300,7,3400
9300,6,3411
9300,6,3365
9300,7,3488
9300,6,3447
9300,6,3403
9300,6,3434
9300,6,3382
9300,7,3407
9300,7,3433
9300,8,3409
9300,7,3503
9300,7,3475
9300,8,3460
9300,6,3425
9400,7,3486
9400,7,3463
9400,7,3391
9400,8,3407
9400,7,3404
9400,6,3474
9400,7,3452
9400,7,3469
9400,7,3478
9400,7,3496
9400,7,3414
9400,6,3409
9400,6,3431
9400,6,3482
9400,6,3489
9400,7,3433
9400,7,3438
9400,7,3465
9400,6,3451
9400,7,3473
9400,7,3443
9400,7,3443
9400,7,3488
9400,6,3472
9400,7,3486
9400,6,3428
9400,6,3512
9400,7,3469
9400,7,3468
9400,7,3501
9400,7,3451
9400,7,3454
9400,7,3496
9400,6,3472
9400,9,3416
9400,6,3452
9400,6,3407
9400,7,3450
9400,6,3427
9400,6,3440
9400,6,3483
9400,7,3436
9400,6,3459
9400,6,3501
9400,6,3455
9400,7,3467
9400,6,3532
9400,7,3456
9400,6,3433
9400,7,3436
9400,6,3470
9400,6,3443
9400,7,3480
9400,6,3468
9400,6,3481
9400,7,3437
9400,6,3494
9400,6,3461
9400,8,3447
9400,6,3495
9400,7,3448
9400,6,3468
9400,6,3480
9400,7,3496
9400,6,3429
9400,7,3502
9400,6,3435
9400,8,3473
9400,7,3486
9400,6,3426
9400,7,3440
9400,8,3428
9400,7,3464
9400,7,3507
9400,6,3432
9400,6,3420
9400,7,3466
9400,7,3443
9400,7,3472
9400,7,3489
9400,7,3461
9400,7,3464
9400,7,3519
9400,7,3537
9400,7,3368
9400,7,3444
9400,8,3469
9400,8,3475
9400,7,3459
9400,7,3437
9400,8,3475
9400,7,3462
9400,6,3427
9400,7,3472
9400,6,3462
9400,6,3464
9400,7,3438
9400,7,3431
9400,7,3483
9400,7,3436
9500,6,3512
9500,7,3485
9500,7,3418
9500,7,3465
9500,7,3436
9500,6,3514
9500,7,3489
9500,6,3522
9500,6,3509
9500,6,3454
9500,7,3589
9500,6,3515
9500,8,3464
9500,8,3525
9500,7,3493
9500,7,3440
9500,7,3493
9500,7,3472
9500,6,3510
9500,7,3481
9500,8,3496
9500,9,3487
9500,7,3532
9500,7,3487
9500,7,3545
9500,6,3496
9500,6,3510
9500,7,3495
9500,8,3469
9500,6,3487
9500,6,3454
9500,6,3491
9500,6,3529
9500,7,3473
9500,7,3460
9500,6,3525
9500,6,3485
9500,7,3488
9500,6,3458
9500,6,3476
9500,7,3501
9500,7,3512
9500,7,3452
9500,7,3526
9500,7,3445
9500,7,3474
9500,6,3556
9500,6,3462
9500,7,3499
9500,7,3489
9500,7,3514
9500,7,3424
9500,6,3477
9500,6,3475
9500,7,3503
9500,8,3497
9500,6,3475
9500,8,3460
9500,8,3485
9500,7,3459
9500,7,3525
9500,7,3426
9500,7,3452
9500,6,3481
9500,7,3503
9500,7,3523
9500,7,3481
9500,6,3498
9500,6,3467
9500,7,3521
9500,7,3410
9500,8,3561
9500,7,3537
9500,7,3447
9500,6,3470
9500,6,3483
9500,6,3484
9500,7,3519
9500,6,3510
9500,7,3461
9500,6,3430
9500,8,3544
9500,7,3489
9500,8,3491
9500,7,3462
9500,7,3464
9500,7,3491
9500,6,3509
9500,6,3459
9500,6,3473
9500,6,3491
9500,6,3562
9500,7,3554
9500,7,3465
9500,6,3508
9500,7,3445
9500,6,3405
9500,6,3471
9500,9,3520
9500,8,3527
9600,6,3548
9600,6,3561
9600,7,3536
9600,6,3574
9600,8,3534
9600,8,3556
9600,7,3588
9600,6,3575
9600,6,3505
9600,6,3605
9600,7,3465
9600,6,3495
9600,7,3552
9600,7,3536
9600,6,3497
9600,6,3513
9600,7,3624
9600,7,3550
9600,7,3531
9600,7,3500
9600,7,3563
9600,6,3573
9600,6,3508
9600,6,3538
9600,7,3496
9600,7,3543
9600,7,3500
9600,7,3533
9600,6,3532
9600,7,3545
9600,7,3520
9600,7,3524
9600,8,3502
9600,6,3545
9600,6,3479
9600,6,3531
9600,7,3472
9600,6,3530
9600,7,3529
9600,7,3503
9600,6,3561
9600,7,3502
9600,7,3553
9600,7,3517
9600,6,3633
9600,6,3491
9600,6,3534
9600,7,3533
9600,6,3574
9600,6,3500
9600,8,3513
9600,7,3548
9600,7,3552
9600,7,3608
9600,7,3520
9600,7,3536
9600,7,3511
9600,7,3524
9600,6,3530
9600,6,3523
9600,7,3480
9600,7,3477
9600,6,3500
9600,8,3507
9600,7,3494
9600,6,3558
9600,7,3537
9600,6,3531
9600,6,3522
9600,6,3566
9600,7,3518
9600,7,3533
9600,6,3515
9600,6,3483
9600,7,3551
9600,7,3548
9600,6,3478
9600,7,3535
9600,6,3523
9600,6,3497
9600,7,3525
9600,6,3547
9600,6,3506
9600,7,3495
9600,6,3530
9600,7,3531
9600,6,3547
9600,6,3529
9600,7,3541
9600,7,3533
9600,8,3552
9600,7,3559
9600,7,3498
9600,7,3540
9600,7,3538
9600,7,3521
9600,8,3586
9600,7,3496
9600,7,3557
9600,6,3474
9700,8,3609
9700,7,3556
9700,7,3511
9700,8,3548
9700,6,3594
9700,7,3601
9700,7,3554
9700,6,3624
9700,6,3585
9700,6,3572
9700,7,3533
9700,7,3584
9700,7,3572
9700,6,3561
9700,6,3570
9700,6,3622
9700,6,3546
9700,7,3571
9700,6,3551
9700,7,3540
9700,7,3562
9700,6,3608
9700,7,3593
9700,7,3538
9700,6,3576
9700,6,3528
9700,6,3572
9700,7,3514
9700,6,3538
9700,5,3496
9700,6,3594
9700,6,3598
9700,6,3556
9700,6,3510
9700,6,3592
9700,7,3548
9700,6,3624
9700,7,3550
9700,6,3576
9700,6,3606
9700,8,3547
9700,8,3537
9700,6,3516
9700,7,3547
9700,7,3566
9700,9,3546
9700,6,3561
9700,6,3565
9700,7,3568
9700,7,3568
9700,7,3654
9700,7,3549
9700,6,3517
9700,7,3509
9700,7,3489
9700,6,3595
9700,7,3574
9700,7,3521
9700,6,3584
9700,7,3556
9700,7,3571
9700,7,3601
9700,8,3549
9700,6,3578
9700,7,3570
9700,7,3575
9700,7,3591
9700,7,3545
9700,6,3555
9700,8,3637
9700,7,3535
9700,7,3551
9700,7,3573
9700,7,3550
9700,7,3504
9700,6,3550
9700,8,3524
9700,7,3555
9700,7,3555
9700,8,3509
9700,7,3541
9700,6,3522
9700,6,3630
9700,7,3578
9700,7,3588
9700,6,3561
9700,6,3587
9700,6,3578
9700,7,3565
9700,6,3531
9700,6,3566
9700,7,3574
9700,6,3572
9700,7,3614
9700,6,3540
9700,9,3530
9700,6,3557
9700,8,3595
9700,6,3601
9700,8,3577
9800,6,3576
9800,6,3567
9800,7,3638
9800,7,3594
9800,6,3613
9800,6,3608
9800,7,3588
9800,6,3550
9800,7,3584
9800,8,3656
9800,7,3601
9800,7,3607
9800,8,3646
9800,7,3616
9800,7,3617
9800,7,3590
9800,5,3632
9800,7,3624
9800,6,3610
9800,6,3601
9800,6,3637
9800,7,3619
9800,6,3624
9800,6,3565
9800,6,3617
9800,6,3644
9800,9,3660
9800,6,3567
9800,6,3593
9800,7,3586
9800,6,3555
9800,7,3647
9800,6,3588
9800,6,3592
9800,8,3570
9800,7,3622
9800,7,3539
9800,7,3610
9800,9,3590
9800,7,3609
9800,7,3606
9800,6,3579
9800,7,3599
9800,7,3639
9800,7,3614
9800,7,3585
9800,6,3640
9800,6,3610
9800,6,3642
9800,6,3555
9800,6,3596
9800,6,3587
9800,6,3618
9800,6,3632
9800,6,3561
9800,6,3603
9800,6,3600
9800,7,3616
9800,6,3606
9800,7,3620
9800,7,3591
9800,7,3598
9800,7,3608
9800,6,3574
9800,7,3598
9800,7,3600
9800,6,3601
9800,6,3582
9800,7,3616
9800,7,3644
9800,7,3604
9800,7,3536
9800,6,3635
9800,6,3638
9800,7,3561
9800,7,3555
9800,7,3601
9800,7,3589
9800,6,3654
9800,7,3615
9800,7,3666
9800,6,3544
9800,7,3624
9800,6,3596
9800,8,3624
9800,6,3566
9800,7,3626
9800,6,3579
9800,6,3573
9800,7,3607
9800,7,3603
9800,6,3574
9800,6,3647
9800,6,3611
9800,7,3575
9800,6,3549
9800,6,3618
9800,6,3588
9800,7,3622
9800,6,3571
9900,6,3634
9900,6,3635
9900,7,3672
9900,7,3670
9900,6,3710
9900,6,3648
9900,6,3661
9900,6,3627
9900,7,3669
9900,6,3687
9900,7,3665
9900,7,3670
9900,7,3634
9900,6,3585
9900,6,3676
9900,7,3597
9900,7,3627
9900,7,3607
9900,7,3633
9900,7,3635
9900,6,3661
9900,7,3689
9900,6,3659
9900,6,3682
9900,6,3614
9900,6,3710
9900,7,3579
9900,7,3639
9900,7,3650
9900,7,3630
9900,6,3685
9900,6,3686
9900,7,3671
9900,8,3641
9900,6,3688
9900,7,3675
9900,7,3634
9900,7,3627
9900,7,3607
9900,8,3615
9900,8,3626
9900,7,3589
9900,7,3651
9900,6,3653
9900,7,3689
9900,6,3654
9900,7,3674
9900,8,3615
9900,7,3632
9900,7,3694
9900,7,3673
9900,8,3620
9900,9,3645
9900,6,3659
9900,7,3619
9900,7,3602
9900,6,3654
9900,7,3615
9900,6,3642
9900,6,3656
9900,7,3619
9900,7,3660
9900,6,3660
9900,6,3635
9900,6,3677
9900,6,3625
9900,6,3675
9900,6,3649
9900,7,3637
9900,6,3722
9900,7,3633
9900,7,3549
9900,7,3640
9900,6,3627
9900,7,3609
9900,6,3651
9900,7,3616
9900,6,3660
9900,6,3673
9900,6,3627
9900,6,3624
9900,7,3586
9900,7,3625
9900,7,3603
9900,6,3640
9900,8,3658
9900,6,3659
9900,6,3648
9900,6,3600
9900,6,3671
9900,7,3644
9900,6,3690
9900,7,3577
9900,6,3600
9900,6,3633
9900,6,3689
9900,6,3658
9900,7,3626
9900,7,3656
9900,7,3597
10000,7,3668
10000,7,3718
10000,6,3656
10000,6,3633
10000,6,3668
10000,7,3673
10000,6,3678
10000,8,3696
10000,6,3644
10000,8,3664
10000,6,3693
10000,6,3661
10000,8,3697
10000,6,3637
10000,7,3709
10000,6,3640
10000,7,3683
10000,7,3691
10000,7,3671
10000,7,3711
10000,6,3711
10000,7,3677
10000,7,3680
10000,7,3676
10000,6,3685
10000,6,3675
10000,7,3661
10000,7,3732
10000,8,3684
10000,7,3652
10000,6,3725
10000,8,3693
10000,6,3699
10000,7,3696
10000,7,3730
10000,7,3678
10000,7,3681
10000,6,3662
10000,6,3654
10000,7,3676
10000,8,3670
10000,7,3711
10000,7,3650
10000,6,3710
10000,6,3645
10000,7,3702
10000,7,3732
10000,7,3708
10000,7,3684
10000,7,3648
10000,7,3685
10000,7,3648
10000,6,3604
10000,7,3701
10000,7,3727
10000,7,3685
10000,7,3696
10000,7,3673
10000,7,3732
10000,7,3675
10000,7,3715
10000,7,3637
10000,7,3729
10000,6,3651
10000,6,3703
10000,7,3646
10000,7,3734
10000,6,3658
10000,7,3616
10000,6,3664
10000,6,3704
10000,6,3635
10000,6,3724
10000,7,3715
10000,6,3684
10000,6,3647
10000,6,3657
10000,7,3689
10000,6,3715
10000,7,3679
10000,6,3654
10000,7,3715
10000,7,3713
10000,7,3676
10000,6,3647
10000,7,3685
10000,7,3726
10000,8,3608
10000,8,3700
10000,6,3683
10000,8,3654
10000,7,3696
10000,7,3678
10000,7,3718
10000,8,3630
10000,6,3726
10000,6,3628
10000,7,3672
10000,6,3664
10000,7,3673
