N,static_points,cycles,records
4900,3,13,10
4900,0,6,6
4900,1,8,7
4900,2,8,7
4900,0,4,12
4900,3,14,11
4900,3,11,7
4900,1,8,10
4900,1,6,8
4900,3,9,13
4900,1,10,8
4900,3,7,7
4900,1,10,12
4900,1,13,6
4900,4,10,3
4900,0,6,13
4900,0,8,8
4900,1,13,5
4900,1,8,11
4900,0,9,11
4900,0,12,7
4900,1,6,6
4900,1,6,6
4900,0,7,6
4900,0,5,11
4900,1,8,7
4900,0,7,5
4900,2,17,6
4900,0,7,6
4900,3,12,10
4900,2,7,9
4900,0,9,10
4900,1,8,9
4900,0,4,11
4900,1,7,7
4900,1,11,11
4900,1,7,11
4900,1,13,8
4900,0,10,9
4900,1,11,13
4900,0,8,13
4900,4,11,9
4900,0,9,7
4900,1,14,7
4900,1,11,9
4900,2,10,7
4900,0,8,10
4900,0,8,13
4900,3,13,8
4900,0,6,9
4900,1,8,7
4900,1,12,5
4900,1,7,8
4900,0,7,5
4900,2,9,18
4900,1,13,13
4900,1,13,12
4900,2,11,8
4900,3,10,15
4900,0,5,9
4900,0,6,13
4900,1,10,8
4900,1,10,9
4900,1,14,16
4900,1,10,11
4900,1,7,8
4900,1,7,9
4900,0,12,10
4900,0,11,13
4900,0,9,7
4900,1,10,6
4900,0,6,12
4900,0,7,5
4900,0,8,7
4900,0,4,6
4900,2,12,6
4900,2,7,11
4900,1,15,5
4900,2,8,14
4900,0,5,8
4900,1,12,8
4900,2,8,5
4900,2,11,10
4900,1,10,14
4900,1,4,11
4900,2,5,12
4900,2,12,11
4900,2,10,6
4900,0,7,12
4900,3,11,6
4900,1,8,12
4900,1,5,5
4900,1,7,13
4900,0,13,9
4900,0,5,9
4900,0,6,12
4900,2,13,5
4900,3,11,9
4900,1,8,13
4900,1,6,11
4900,0,9,11
4900,1,9,4
4900,0,6,10
5000,0,3,7
5000,2,12,5
5000,0,9,9
5000,1,10,12
5000,0,5,11
5000,3,14,9
5000,1,12,14
5000,1,10,8
5000,0,7,9
5000,0,8,3
5000,0,7,7
5000,0,10,9
5000,0,4,9
5000,2,10,8
5000,0,10,9
5000,1,8,8
5000,0,8,7
5000,0,12,9
5000,4,11,9
5000,1,14,7
5000,3,11,7
5000,1,11,7
5000,2,6,8
5000,1,10,10
5000,0,9,12
5000,0,10,8
5000,1,7,10
5000,1,13,5
5000,1,11,10
5000,0,8,8
5000,3,14,12
5000,1,10,8
5000,3,10,15
5000,2,11,13
5000,1,11,6
5000,1,9,2
5000,1,6,8
5000,1,12,16
5000,2,9,7
5000,1,12,9
5000,1,9,10
5000,2,8,9
5000,0,9,11
5000,3,11,10
5000,1,7,8
5000,1,9,7
5000,1,12,7
5000,0,12,10
5000,1,6,12
5000,0,7,9
5000,0,11,7
5000,1,14,14
5000,1,12,9
5000,3,15,10
5000,1,5,10
5000,2,10,10
5000,1,13,6
5000,1,5,6
5000,0,9,15
5000,1,7,7
5000,3,10,8
5000,1,11,8
5000,2,10,11
5000,0,6,12
5000,2,9,8
5000,2,10,10
5000,2,11,5
5000,0,12,7
5000,0,8,10
5000,3,10,7
5000,1,9,7
5000,1,13,12
5000,0,10,10
5000,1,11,10
5000,2,8,8
5000,0,7,9
5000,0,9,5
5000,2,12,12
5000,2,10,7
5000,1,8,13
5000,1,14,4
5000,1,11,5
5000,2,9,7
5000,1,9,10
5000,2,11,7
5000,0,6,6
5000,2,6,10
5000,1,9,12
5000,0,3,10
5000,1,5,8
5000,0,5,7
5000,2,6,14
5000,1,11,9
5000,1,9,7
5000,0,10,8
5000,1,9,17
5000,1,8,7
5000,2,12,16
5000,1,7,9
5000,1,8,8
5000,1,6,5
5000,1,13,4
5000,3,11,9
5000,0,7,9
5000,2,15,9
5000,1,13,9
5000,0,10,7
5000,0,7,8
5000,2,12,6
5000,2,12,12
5000,0,10,6
5000,0,10,5
5000,0,7,14
5000,1,8,10
5000,1,12,10
5000,0,5,9
5000,0,4,8
5000,1,12,10
5000,0,6,4
5000,1,11,9
5000,1,9,8
5000,1,15,9
5000,3,12,7
5000,0,11,11
5000,0,9,9
5000,2,11,13
5000,3,10,7
5000,0,7,6
5000,0,4,12
5000,1,5,7
5000,0,9,6
5000,0,11,9
5000,0,7,10
5000,3,11,9
5000,1,17,10
5000,0,11,13
5000,0,8,8
5000,1,6,12
5000,2,15,9
5000,3,15,4
5000,0,10,12
5000,0,9,11
5000,0,11,12
5000,0,7,9
5000,1,9,6
5000,0,10,12
5000,2,13,9
5000,1,11,4
5000,0,7,12
5000,1,7,6
5000,2,7,4
5000,0,6,9
5000,0,9,9
5000,3,8,12
5000,0,15,7
5000,1,13,5
5000,0,8,16
5000,2,8,10
5000,0,5,11
5000,2,7,5
5000,2,9,11
5000,1,13,12
5000,2,6,9
5000,1,11,11
5000,0,5,10
5000,3,11,8
5000,0,5,10
5000,1,8,9
5000,1,12,8
5000,1,15,9
5000,1,12,9
5000,1,10,4
5000,0,7,9
5000,3,9,9
5000,1,11,8
5000,2,7,17
5000,1,8,7
5000,1,11,12
5000,2,11,9
5000,1,12,15
5000,1,8,8
5000,3,11,8
5000,2,13,12
5000,0,5,18
5000,2,9,6
5000,2,12,12
5000,0,10,10
5000,3,9,7
5000,0,5,7
5000,0,11,8
5000,2,10,9
5000,3,11,7
5000,0,9,6
5000,0,5,9
5000,1,9,10
5000,0,15,7
5000,2,13,9
5000,1,7,10
5000,1,7,11
5000,0,6,11
5000,1,9,10
5000,1,7,9
5000,0,8,6
5000,1,10,11
5000,1,7,11
5000,0,9,7
5000,1,7,14
5000,1,10,11
5000,0,13,14
5000,1,12,12
5000,2,10,15
5000,1,8,10
5000,0,2,16
5000,0,7,8
5000,1,8,7
5000,0,9,7
5000,5,11,11
5000,1,13,3
5000,0,6,8
5000,1,11,8
5000,1,7,14
5000,1,12,10
5000,0,4,8
5000,0,9,6
5000,2,11,7
5000,1,9,12
5000,2,6,12
5000,0,9,11
5000,0,9,10
5000,0,7,8
5000,1,5,12
5000,0,12,4
5000,1,6,6
5000,1,9,11
5000,1,11,9
5000,2,6,10
5000,1,13,11
5000,0,6,11
5000,0,3,7
5000,0,13,13
5000,0,9,9
5000,0,4,6
5000,1,10,10
5000,1,9,11
5000,0,6,9
5000,1,6,6
5000,2,10,8
5000,1,12,9
5000,0,9,14
5000,0,11,6
5000,2,7,10
5000,1,8,6
5000,0,6,11
5000,1,11,11
5000,1,7,13
5000,1,7,9
5000,1,8,11
5000,1,9,8
5000,2,12,11
5000,1,11,15
5000,1,11,9
5000,2,14,10
5000,2,7,8
5000,3,16,10
5000,0,6,7
5000,2,13,12
5000,3,13,9
5000,0,6,9
5000,1,8,10
5000,0,9,10
5000,0,8,8
5000,0,7,13
